circle
0.000000000000000000e+00 0.000000000000000000e+00
1.278771616845059966e-01 1.278771616845059966e-01
2.536545839095073474e-01 2.536545839095073474e-01
3.752670048793740887e-01 3.752670048793740887e-01
4.907175520039378513e-01 4.907175520039378513e-01
5.981105304912158749e-01 5.981105304912158749e-01
6.956825506034863826e-01 6.956825506034863826e-01
7.818314824680298036e-01 7.818314824680298036e-01
8.551427630053460849e-01 8.551427630053460849e-01
9.144126230158123869e-01 9.144126230158123869e-01
9.586678530366605777e-01 9.586678530366605777e-01
9.871817834144501758e-01 9.871817834144501758e-01
9.994862162006878936e-01 9.994862162006878936e-01
9.953791129491982304e-01 9.953791129491982304e-01
9.749279121818236193e-01 9.749279121818236193e-01
9.384684220497604423e-01 9.384684220497604423e-01
8.865993063730001067e-01 8.865993063730001067e-01
8.201722545969560851e-01 8.201722545969560851e-01
7.402779970753157190e-01 7.402779970753157190e-01
6.482283953077887517e-01 6.482283953077887517e-01
5.455349012105490392e-01 5.455349012105490392e-01
4.338837391175582314e-01 4.338837391175582314e-01
3.151082180236208785e-01 3.151082180236208785e-01
1.911586287013725405e-01 1.911586287013725405e-01
6.407021998071323055e-02 6.407021998071323055e-02
-6.407021998071255053e-02 -6.407021998071255053e-02
-1.911586287013718743e-01 -1.911586287013718743e-01
-3.151082180236202124e-01 -3.151082180236202124e-01
-4.338837391175580094e-01 -4.338837391175580094e-01
-5.455349012105484841e-01 -5.455349012105484841e-01
-6.482283953077881966e-01 -6.482283953077881966e-01
-7.402779970753152750e-01 -7.402779970753152750e-01
-8.201722545969556410e-01 -8.201722545969556410e-01
-8.865993063729999957e-01 -8.865993063729999957e-01
-9.384684220497602203e-01 -9.384684220497602203e-01
-9.749279121818236193e-01 -9.749279121818236193e-01
-9.953791129491981193e-01 -9.953791129491981193e-01
-9.994862162006878936e-01 -9.994862162006878936e-01
-9.871817834144502868e-01 -9.871817834144502868e-01
-9.586678530366607998e-01 -9.586678530366607998e-01
-9.144126230158128310e-01 -9.144126230158128310e-01
-8.551427630053464179e-01 -8.551427630053464179e-01
-7.818314824680299147e-01 -7.818314824680299147e-01
-6.956825506034869377e-01 -6.956825506034869377e-01
-5.981105304912162079e-01 -5.981105304912162079e-01
-4.907175520039386285e-01 -4.907175520039386285e-01
-3.752670048793745883e-01 -3.752670048793745883e-01
-2.536545839095083466e-01 -2.536545839095083466e-01
-1.278771616845066350e-01 -1.278771616845066350e-01
-2.449293598294706414e-16 -2.449293598294706414e-16
