0 0
0 0 0
0 0 0 0

5266	6146	5

1		50.276772	5.821905
2		50.068927	5.575583
3		49.791224	5.428828
4		49.200771	5.436455
5		48.610307	5.443141
6		48.019832	5.448869
7		47.429349	5.453624
8		46.838859	5.457389
9		46.248363	5.460147
10		45.657864	5.461881
11		45.067362	5.462574
12		44.476860	5.462208
13		43.886360	5.460764
14		43.295863	5.458224
15		42.705372	5.454566
16		42.114889	5.449773
17		41.524417	5.443824
18		40.933958	5.436698
19		40.343515	5.428373
20		39.753090	5.418825
21		39.162686	5.408017
22		38.572309	5.395872
23		38.113101	5.071136
24		37.595434	4.851779
25		37.041099	4.758857
26		36.478174	4.742131
27		35.915276	4.724960
28		35.352424	4.706304
29		34.789615	4.686386
30		34.226856	4.665095
31		33.664152	4.642397
32		33.214091	4.230265
33		32.696071	3.908235
34		32.120437	3.707226
35		31.513985	3.640892
36		30.904035	3.609342
37		30.294244	3.574838
38		29.684542	3.538812
39		29.074964	3.500734
40		28.465513	3.460687
41		27.856198	3.418609
42		27.247032	3.374435
43		26.638026	3.328114
44		26.029191	3.279583
45		25.420542	3.228776
46		24.812094	3.175624
47		24.203861	3.120059
48		23.595861	3.062007
49		22.988111	3.001381
50		22.380634	2.938094
51		21.773448	2.872058
52		21.166579	2.803181
53		20.560052	2.731349
54		19.953897	2.656452
55		19.348142	2.578377
56		18.742822	2.496997
57		18.137978	2.412162
58		17.533650	2.323718
59		16.929886	2.231508
60		16.326738	2.135348
61		15.724268	2.035033
62		15.122540	1.930354
63		14.521630	1.821080
64		13.921629	1.706923
65		13.322638	1.587580
66		12.724770	1.462729
67		12.128169	1.331964
68		11.532996	1.194846
69		10.939438	1.050901
70		10.347741	0.899488
71		9.758192	0.739919
72		9.171149	0.571368
73		8.587088	0.392765
74		8.006592	0.202898
75		7.430530	-0.000015
76		8.000121	-0.200699
77		8.574047	-0.388638
78		9.151474	-0.565537
79		9.731833	-0.732568
80		10.314661	-0.890773
81		10.899606	-1.040966
82		11.486388	-1.183812
83		12.074766	-1.319941
84		12.664555	-1.449819
85		13.255597	-1.573874
86		13.847752	-1.692502
87		14.440907	-1.806023
88		15.034964	-1.914730
89		15.629832	-2.018907
90		16.225437	-2.118785
91		16.821714	-2.214566
92		17.418605	-2.306450
93		18.016056	-2.394621
94		18.614021	-2.479232
95		19.212458	-2.560432
96		19.811330	-2.638370
97		20.410601	-2.713175
98		21.010242	-2.784955
99		21.610224	-2.853820
100		22.210522	-2.919877
101		22.811113	-2.983223
102		23.411975	-3.043942
103		24.013088	-3.102119
104		24.614434	-3.157838
105		25.215996	-3.211175
106		25.817758	-3.262197
107		26.419708	-3.310971
108		27.021830	-3.357561
109		27.624112	-3.402029
110		28.226544	-3.444426
111		28.829111	-3.484859
112		29.431811	-3.523262
113		30.034664	-3.559150
114		30.634455	-3.623594
115		31.187364	-3.861487
116		31.648881	-4.249085
117		32.236197	-4.278274
118		32.823599	-4.305703
119		33.411072	-4.331543
120		33.998611	-4.355849
121		34.586210	-4.378645
122		35.173865	-4.399963
123		35.761571	-4.419834
124		36.349323	-4.438290
125		36.937116	-4.455358
126		37.524948	-4.471063
127		38.112814	-4.485433
128		38.700710	-4.498495
129		39.288634	-4.510275
130		39.876581	-4.520794
131		40.464549	-4.530092
132		41.052537	-4.538041
133		41.640550	-4.543786
134		42.228570	-4.548815
135		42.816569	-4.556265
136		43.397683	-4.639862
137		43.946960	-4.847454
138		44.442900	-5.162116
139		45.047680	-5.162530
140		45.652461	-5.161902
141		46.257239	-5.160110
142		46.862013	-5.157255
143		47.466782	-5.153344
144		48.071542	-5.148393
145		48.676294	-5.142423
146		49.281035	-5.135450
147		49.885763	-5.127491
148		50.490478	-5.118560
149		51.095178	-5.108675
150		51.699862	-5.097850
151		52.304529	-5.086103
152		52.909178	-5.073448
153		53.513807	-5.059898
154		54.118416	-5.045468
155		54.723003	-5.030172
156		55.327568	-5.014024
157		55.932111	-4.997038
158		56.536629	-4.979225
159		57.141123	-4.960599
160		57.745592	-4.941172
161		58.350035	-4.920954
162		58.954452	-4.899962
163		59.558841	-4.878193
164		60.163203	-4.855700
165		60.767535	-4.832403
166		61.371841	-4.808420
167		61.976126	-4.783950
168		62.580335	-4.757652
169		63.184866	-4.744546
170		63.772643	-4.879306
171		64.302269	-5.168922
172		64.761501	-5.561609
173		65.357098	-5.533642
174		65.952657	-5.504859
175		66.548186	-5.475475
176		67.143684	-5.445475
177		67.739151	-5.414859
178		68.334586	-5.383640
179		68.929990	-5.351826
180		69.525363	-5.319425
181		70.120703	-5.286444
182		70.716012	-5.252892
183		70.999761	-5.387610
184		71.217968	-5.624824
185		50.072527	5.824909
186		49.796706	5.828790
187		49.205620	5.836426
188		48.614513	5.843119
189		48.023385	5.848853
190		47.432237	5.853614
191		46.841070	5.857383
192		46.249887	5.860144
193		45.658688	5.861880
194		45.067475	5.862574
195		44.476249	5.862207
196		43.885012	5.860762
197		43.293766	5.858218
198		42.702512	5.854556
199		42.111253	5.849757
200		41.519992	5.843800
201		40.928725	5.836664
202		40.337471	5.828327
203		39.712503	5.818181
204		39.054739	5.805991
205		38.414255	5.792538
206		37.951120	5.439354
207		37.466259	5.230795
208		37.022181	5.158419
209		36.467776	5.142097
210		35.902132	5.124736
211		35.338881	5.106080
212		34.736995	5.084723
213		34.098312	5.060356
214		33.479171	5.035025
215		33.019806	4.586313
216		32.516125	4.265515
217		32.034077	4.097764
218		31.493314	4.040433
219		30.882096	4.008738
220		30.271312	3.974187
221		29.660191	3.938056
222		29.049407	3.899919
223		28.438629	3.859784
224		27.827958	3.817611
225		27.217405	3.773337
226		26.606973	3.726907
227		25.996670	3.678259
228		25.386507	3.627326
229		24.776501	3.574038
230		24.166665	3.518327
231		23.557008	3.460116
232		22.947544	3.399319
233		22.338295	3.335847
234		21.729281	3.269613
235		21.120515	3.200520
236		20.512017	3.128455
237		19.903817	3.053305
238		19.295943	2.974957
239		18.688411	2.893280
240		18.081253	2.808120
241		17.474511	2.719322
242		16.868225	2.626727
243		16.262423	2.530144
244		15.657163	2.429364
245		15.052509	2.324176
246		14.448499	2.214339
247		13.845200	2.099554
248		13.242713	1.979515
249		12.641115	1.853884
250		12.040496	1.722239
251		11.441018	1.584128
252		10.842797	1.439052
253		10.245984	1.286330
254		9.650857	1.125250
255		9.057591	0.954912
256		8.466587	0.774185
257		7.878202	0.581734
258		7.292976	0.375654
259		6.338895	-0.000009
260		7.292985	-0.375658
261		7.871641	-0.579507
262		8.453374	-0.770004
263		9.037694	-0.949015
264		9.624234	-1.117826
265		10.212604	-1.277536
266		10.802634	-1.429035
267		11.394060	-1.573011
268		11.986719	-1.710131
269		12.580507	-1.840890
270		13.175268	-1.965725
271		13.770904	-2.085050
272		14.367344	-2.199201
273		14.964493	-2.308474
274		15.562278	-2.413162
275		16.160663	-2.513506
276		16.759588	-2.609712
277		17.358995	-2.701984
278		17.958852	-2.790510
279		18.559125	-2.875448
280		19.159773	-2.956948
281		19.760759	-3.035161
282		20.362068	-3.110220
283		20.963677	-3.182236
284		21.565554	-3.251318
285		22.167678	-3.317577
286		22.770036	-3.381109
287		23.372609	-3.442001
288		23.975378	-3.500338
289		24.578325	-3.556205
290		25.181442	-3.609680
291		25.784716	-3.660831
292		26.388134	-3.709723
293		26.991680	-3.756423
294		27.595348	-3.800994
295		28.199150	-3.843493
296		28.802991	-3.883995
297		29.406740	-3.922421
298		30.012910	-3.958598
299		30.508932	-4.005022
300		31.003782	-4.219090
301		31.460647	-4.639995
302		32.104291	-4.672358
303		32.767555	-4.703565
304		33.394018	-4.731181
305		33.982595	-4.755529
306		34.571211	-4.778364
307		35.159860	-4.799717
308		35.748538	-4.819622
309		36.337244	-4.838108
310		36.925973	-4.855202
311		37.514722	-4.870932
312		38.103487	-4.885325
313		38.692265	-4.898406
314		39.281050	-4.910202
315		39.869863	-4.920738
316		40.458606	-4.930042
317		41.047900	-4.938036
318		41.637155	-4.943761
319		42.224865	-4.948788
320		42.803727	-4.956009
321		43.281572	-5.023019
322		43.799607	-5.221390
323		44.300795	-5.561864
324		44.952970	-5.562554
325		45.621434	-5.561960
326		46.258777	-5.560108
327		46.864253	-5.557249
328		47.469715	-5.553333
329		48.075156	-5.548377
330		48.680576	-5.542401
331		49.285975	-5.535420
332		49.891351	-5.527452
333		50.496702	-5.518512
334		51.102029	-5.508616
335		51.707328	-5.497781
336		52.312601	-5.486022
337		52.917845	-5.473354
338		53.523061	-5.459791
339		54.128248	-5.445347
340		54.733403	-5.430037
341		55.338527	-5.413874
342		55.943620	-5.396872
343		56.548681	-5.379044
344		57.153709	-5.360401
345		57.758704	-5.340957
346		58.363666	-5.320722
347		58.968589	-5.299711
348		59.573493	-5.277930
349		60.178315	-5.255399
350		60.783228	-5.232130
351		61.387821	-5.208052
352		61.992834	-5.183604
353		62.597795	-5.157269
354		63.156492	-5.143512
355		63.618458	-5.248514
356		64.127673	-5.536611
357		64.598600	-5.969583
358		65.254870	-5.938967
359		65.931585	-5.906357
360		66.568104	-5.874984
361		67.164020	-5.844957
362		67.759891	-5.814321
363		68.355730	-5.783081
364		68.951531	-5.751246
365		69.547294	-5.718823
366		70.143021	-5.685821
367		70.738711	-5.652247
368		71.014019	-5.636538
369		6.884712	-0.000012
370		6.809159	0.192211
371		6.809167	-0.192215
372		71.824579	-5.589593
373		72.431156	-5.553789
374		73.037699	-5.517422
375		73.644209	-5.480497
376		74.250685	-5.443022
377		74.857127	-5.405005
378		75.463535	-5.366451
379		76.069910	-5.327367
380		76.676250	-5.287760
381		77.282556	-5.247638
382		77.888829	-5.207005
383		78.495068	-5.165868
384		79.101272	-5.124233
385		79.707443	-5.082106
386		80.313579	-5.039492
387		80.919682	-4.996398
388		81.525751	-4.952831
389		82.131785	-4.908792
390		82.737785	-4.864281
391		83.343756	-4.819370
392		83.949681	-4.773845
393		84.555496	-4.726889
394		85.161315	-4.679974
395		85.767914	-4.645235
396		86.351417	-4.802205
397		86.846131	-5.152400
398		87.455793	-5.104339
399		88.065410	-5.055696
400		88.674991	-5.006613
401		89.284540	-4.957132
402		89.894055	-4.907227
403		90.503535	-4.856913
404		91.112982	-4.806192
405		91.722396	-4.755068
406		92.331776	-4.703546
407		92.941122	-4.651627
408		93.550435	-4.599316
409		94.159714	-4.546616
410		94.768960	-4.493531
411		95.378172	-4.440064
412		95.987351	-4.386217
413		96.596496	-4.331995
414		97.205608	-4.277399
415		97.814687	-4.222432
416		98.423733	-4.167098
417		99.032745	-4.111399
418		99.641724	-4.055337
419		100.250670	-3.998917
420		100.859583	-3.942139
421		101.468462	-3.885007
422		102.077309	-3.827524
423		102.686122	-3.769690
424		103.294902	-3.711507
425		103.903649	-3.652978
426		104.512362	-3.594104
427		105.121043	-3.534886
428		105.729689	-3.475325
429		106.338303	-3.415425
430		106.946883	-3.355186
431		107.555429	-3.294610
432		108.163943	-3.233699
433		108.772422	-3.172454
434		109.380868	-3.110876
435		109.989281	-3.048967
436		110.597659	-2.986727
437		111.206004	-2.924156
438		111.814315	-2.861256
439		112.422591	-2.798028
440		113.030834	-2.734472
441		113.639042	-2.670589
442		114.247216	-2.606381
443		114.855356	-2.541847
444		115.463461	-2.476988
445		116.071531	-2.411805
446		116.679567	-2.346299
447		117.287568	-2.280470
448		117.895533	-2.214318
449		118.503464	-2.147842
450		119.111359	-2.081042
451		119.719218	-2.013917
452		120.327040	-1.946466
453		120.934827	-1.878688
454		121.542577	-1.810584
455		122.150291	-1.742154
456		122.757967	-1.673398
457		123.365607	-1.604318
458		123.973210	-1.534912
459		124.580776	-1.465180
460		125.188303	-1.395120
461		125.795793	-1.324731
462		126.403245	-1.254012
463		127.010657	-1.182962
464		127.618031	-1.111579
465		128.225365	-1.039863
466		128.832660	-0.967813
467		129.439915	-0.895427
468		130.047130	-0.822704
469		130.654304	-0.749642
470		131.261437	-0.676240
471		131.868529	-0.602496
472		132.475579	-0.528409
473		133.082587	-0.453980
474		133.689552	-0.379205
475		134.296475	-0.304086
476		134.903354	-0.228612
477		135.510190	-0.152791
478		136.116983	-0.076634
479		136.723717	0.000000
480		136.116984	0.076634
481		135.510191	0.152791
482		134.903356	0.228612
483		134.296477	0.304086
484		133.689555	0.379205
485		133.082590	0.453979
486		132.475582	0.528409
487		131.868533	0.602495
488		131.261442	0.676239
489		130.654309	0.749642
490		130.047136	0.822703
491		129.439922	0.895426
492		128.832667	0.967812
493		128.225373	1.039862
494		127.618039	1.111578
495		127.010665	1.182961
496		126.403253	1.254011
497		125.795802	1.324730
498		125.188313	1.395119
499		124.580786	1.465178
500		123.973221	1.534910
501		123.365618	1.604316
502		122.757979	1.673397
503		122.150303	1.742152
504		121.542590	1.810582
505		120.934840	1.878687
506		120.327054	1.946465
507		119.719232	2.013916
508		119.111373	2.081041
509		118.503479	2.147840
510		117.895549	2.214316
511		117.287584	2.280468
512		116.679584	2.346297
513		116.071548	2.411804
514		115.463479	2.476986
515		114.855374	2.541845
516		114.247235	2.606379
517		113.639061	2.670587
518		113.030854	2.734470
519		112.422612	2.798026
520		111.814335	2.861254
521		111.206025	2.924154
522		110.597681	2.986724
523		109.989303	3.048965
524		109.380891	3.110874
525		108.772445	3.172452
526		108.163966	3.233696
527		107.555454	3.294607
528		106.946908	3.355183
529		106.338328	3.415422
530		105.729715	3.475323
531		105.121069	3.534883
532		104.512389	3.594101
533		103.903676	3.652976
534		103.294930	3.711505
535		102.686150	3.769687
536		102.077338	3.827521
537		101.468492	3.885004
538		100.859613	3.942136
539		100.250700	3.998914
540		99.641755	4.055335
541		99.032776	4.111396
542		98.423765	4.167095
543		97.814720	4.222429
544		97.205641	4.277396
545		96.596530	4.331992
546		95.987385	4.386214
547		95.378206	4.440061
548		94.768994	4.493528
549		94.159749	4.546613
550		93.550471	4.599313
551		92.941158	4.651624
552		92.331813	4.703542
553		91.722433	4.755065
554		91.113020	4.806189
555		90.503574	4.856909
556		89.894094	4.907224
557		89.284580	4.957128
558		88.675031	5.006610
559		88.065450	5.055693
560		87.455834	5.104336
561		86.846172	5.152397
562		86.357497	4.805256
563		85.781495	4.645950
564		85.181594	4.678761
565		84.582616	4.726485
566		83.983420	4.771411
567		83.384219	4.816259
568		82.784996	4.860805
569		82.185736	4.904859
570		81.586441	4.948437
571		80.987114	4.991575
572		80.387754	5.034245
573		79.788361	5.076445
574		79.188934	5.118171
575		78.589474	5.159417
576		77.989981	5.200176
577		77.390455	5.240443
578		76.790895	5.280213
579		76.191302	5.319481
580		75.591676	5.358228
581		74.992018	5.396484
582		74.392326	5.434202
583		73.792589	5.471210
584		73.304347	5.112766
585		72.724106	4.945599
586		72.117518	4.970924
587		71.511387	5.006873
588		70.905186	5.041622
589		70.298972	5.076157
590		69.692714	5.109903
591		69.086425	5.143077
592		68.480102	5.175637
593		67.873746	5.207583
594		67.267358	5.238905
595		66.660938	5.269594
596		66.054485	5.299642
597		65.448001	5.329040
598		64.841484	5.357779
599		64.234937	5.385849
600		63.628359	5.413240
601		63.021750	5.439943
602		62.415110	5.465947
603		61.808441	5.491243
604		61.201742	5.515819
605		60.595014	5.539666
606		59.988257	5.562771
607		59.381472	5.585124
608		58.774659	5.606714
609		58.167820	5.627529
610		57.560954	5.647557
611		56.954062	5.666787
612		56.347145	5.685206
613		55.740203	5.702801
614		55.133238	5.719561
615		54.526250	5.735472
616		53.919240	5.750521
617		53.312209	5.764694
618		52.705158	5.777976
619		52.098087	5.790352
620		51.490999	5.801810
621		50.883894	5.812333
622		6.626263	-0.657562
623		7.121068	-0.845175
624		7.711038	-1.053014
625		8.302532	-1.246710
626		8.895470	-1.428363
627		9.489736	-1.599398
628		10.085033	-1.760989
629		10.681420	-1.914120
630		11.278650	-2.059510
631		11.876661	-2.197869
632		12.475447	-2.329729
633		13.074856	-2.455539
634		13.674843	-2.575737
635		14.275390	-2.690673
636		14.876405	-2.800654
637		15.477835	-2.905980
638		16.079696	-3.006907
639		16.681930	-3.103645
640		17.284482	-3.196400
641		17.887347	-3.285371
642		18.490506	-3.370717
643		19.093915	-3.452592
644		19.697544	-3.531150
645		20.301403	-3.606527
646		20.905471	-3.678837
647		21.509715	-3.748191
648		22.114122	-3.814701
649		22.718690	-3.878466
650		23.323403	-3.939574
651		23.928241	-3.998111
652		24.533190	-4.054164
653		25.138250	-4.107811
654		25.743414	-4.159122
655		26.348666	-4.208163
656		26.953993	-4.255001
657		27.559394	-4.299701
658		28.164892	-4.342320
659		28.770335	-4.382915
660		29.375479	-4.421439
661		29.985719	-4.457858
662		30.355006	-4.484383
663		30.762779	-4.660129
664		31.205371	-5.127386
665		31.925990	-5.164236
666		32.692962	-5.200681
667		33.372701	-5.230726
668		33.962575	-5.255128
669		34.552461	-5.278012
670		35.142353	-5.299411
671		35.732248	-5.319357
672		36.322145	-5.337880
673		36.912044	-5.355009
674		37.501939	-5.370769
675		38.091828	-5.385189
